content,label
밑에껀 꼴리는데,0.0
애쓴다 병신새끼들아ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.0
그건 면상이 빻앗다는거지,0.0
호랑이 저건 새끼라서 그렇지 성체가 되면 100% 지가 처먹음.원래 맹수들도 털 복실복실 할 때 순수하기 때문에 친구가 됨.사냥감을 인식하기 시작하면 ㄱㅐ씹죶간이고 뭐고 지 눈에 안보임.,0.0
이새끼가 판매자일듯,0.0
이마니 존마니,0.0
뚝배기 따서 질본에 전시 찬성!!,0.0
그 홍어가 하는말 ...나라에서 밀어주니까 큰거지 나라에서 밀어주지않았으면 제대로 못컷다고 하더라 ㅋ,0.0
이거 모르는 사람도 있나? 모르는 벌레만 있을뿐이지...,0.0
저기서 환대만받아서그렇지 5년말살고왔으면,0.0
저렇게 말하면 와 그렇구나 하면서 진짜 그런줄 암. 개돼지 다수는...,0.0
갑자기 씹창렬됨 개새끼들,0.0
"컨텐츠 개발에 결정적인 기여를 한것도 아니고 단순 편집작업을,애당초 그정도 생산성, 그정도 가치창출밖에 못하는 직원을 그정도 주면 됐지,머 보람튜브가 30억벌면 그 밑에 직원은 월천씩 받아가야 되냐?지분쯤 나눠줘야 되냐? 어차피 남인데? 가족도 아니고.100억을 벌어도 돈 아까운건 아까운거다.꼬우면 유투바하던가, 직접차려 사장이 되던가",0.0
지디게이 죽여 없애야됨,0.0
개좆평타치,0.0
"이게 뭔,,, 개소리야... 아오...",0.0
인도는 왜 저모양이냐,0.0
저련년 방생하지말고 평생 데리고 살아줘~~부지런한 보빨병신새끼야.ㅋㅋㅋ,0.0
니가 이야기 하는 막강의 근거는 뭔데? ㅋㅋㅋㅋ원하면 사람 세울 수 있고 협조 안하면 공집방으로 막강하게 제지할 수는 있지만 그거 걍 귀찮아서 안하는 거임 - 이게 무슨 개소리지?,0.0
"씨발,, 존나 이쁘네,,",0.0
주식안함 몸갈아서 버는거라 한강은 안감 산재로 뒤질수는 있음,0.0
부연이 일베하노?,0.0
애드립에 빡친건 대본이 아님,0.0
가짜 메시는 매시 마누라 따먹을 수 있노,0.0
실업급여 허위로 타먹은적 있는 새끼들은 돌 던질 자격없음,0.0
그런 내용은 모르겠고 새벽한시만되면 wbc앞에서흰색 페라린지 포르쉐지 끌고다니는 씨발것이나 좀 디졌으면 좋겠다,0.0
김대중 노무현 개새끼들은 ㅡ문재앙 이 씨발 개좆같은 새끼 등장이후로되려 선해보일 정도라서 없어진듯문재앙 씨발개좆같은새끼,0.0
"너 스스로 비약이 있다고 했잖아.이것도 비약이 있는데?자극적으로 하는 방송의 기준이 뭔데 정성적인 수치는 주관적인 견해에 따라 달라지는건데 사람마다 생각이 달리 있는데 뭐가 자극적이며 아닌지 어떻게 알아.폭력, 패드립에 관해서는 방송에서 제제 하는데 더 나아가 뭘 더 제제한다는거야?그리고 술 담배에 관해서 19금 해야하고 과도한 노출도 못하거나 19금으로 전환 해야 되는데 뭘 더 바래?그리고 너가 지금 억지 말하는데 축구는 공을 차는거지사람 머리를 차는게 아닌데.그건 공이라는 사물을 차는거지 생명체를 차는게 아닌데메이플은 가상의 생명체대 가상의 생명체로서 무기를 이용해 죽이는 거고.그리고 인방도 같아 인방 보고 사람 때리고 문제 일으키는건 그새끼가 정신병이라 그런거야.",0.0
틀니 2주간 압수,0.0
맨날 랜에서만 틀딱 죽인다 때린다 지랄 염병 병신 새끼들좀 실행 좀 하고 아가리 털랑께 ㅁㅈㅎ,0.0
대구 시장 권영진 하는 꼬라지 보니깐,0.0
개종자들,0.0
난 씨발 고양이새끼가 왜이레 좆같지?,0.0
찐한테 감정이입하는 찐들...짠하다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.0
"기사 하단의 좋아요 싫어요 슬퍼요는 의미없지않냐?존나게 슬프고 가슴아픈 기사의 내용이지만, 이 기사를 메인으로 올리고싶다고 판단하는 새끼들은 그 슬픈기사에 좋아요를 누를테니.ㅄ같이 기사 하단 조아요시러요 같은 논리는 적지말자.",0.0
ㅋㅋㅋㅋ시발 이새끼 존나 웃기네,0.0
참고로 여기서 매달리면 조온나 씨발되는거임많은 찐따들이 여기서 멈추질 못하고 존나 들이대다가 이불킥거리를 만드는거다. 난 다르다고 생각하지마. 열번 찍으면 되는 나무가 아니라 바위산이야.얼른 손떼고 딴년한테 들이대라. 과거 나에게 외치는 심정이다.,0.0
미국이란년이 일베에 시세 물어보는거보니 한국와서 팔려나보네질문부터 모자란년인거 존나 티나노,0.0
용접공들이 절대 배우자로 못만날 여자긴 하지 ㅎㅎ,0.0
"니 뇌피셜이다. 병신아~힘든일을 싫어하고 자시고의 문제가 아니다.매형이 공장하는데, 추가작업이 필요해서 수당을 줄테니 나와달라고 하면...항상 한국새끼들은 한놈도 안나온다는게 팩트다.안그런 애들도 있지만, 삶의 질이 어쩌구 하는 병신같은 소리에 혹해서 대충 일하는 애들 부지기수다.이런 새끼들과 백수새끼들이, 힘들게 돈벌어서 부자된 사람들 욕하며 '부의 재분배'를 해달라고 지랄하지.",0.0
지랄하네 ㅋ,0.0
잦도 1도 읍쥬~,0.0
센징들이 이게 문제임ㅋㅋㅋㅋㅋ 몇 살에는 뭐 해야 되고 몇 살에는 돈 벌어야되고 지들끼리 나이라는 낙인을 찍고 남들 눈치보고 삼ㅋㅋㅋㅋ,0.0
홍어 쉑 만날 ㅈㅈㅂ만 처올리노,0.0
 속으론 씹새끼다 생각하는데 겉으로는 그대로 좋은 사람이라고 칭찬하는거지,0.0
섭외가 좋은게 아니라 정신나간 국가 홍보사업으로 돈쥐어주고 쟤한테 맡기는거임 이래서 개 돼지나라다,0.0
"저 벤치들어오면 공짜충,노숙자,틀딱,김여사 전용 나와바리됨",0.0
그래도 삼성 부장 정도면 연봉 몇억씩 받았을텐데 그리고 퇴직금도 오지게 받았을텐데 그거로 차라리 일용잡부 뛰면서 한달에 200정도 생각하고 나머지돈으로 생활비쓰지뭣하러 떡볶이집 오픈해서 고생하시냐.... 진짜 장사로 투자1.5억해서 1.5억 본전만 찾아도 다행인시대다게이들도 만약에 퇴직금 다해서 현찰 2억 정도 있으면 그돈 생활비로 야금야금쓰고 일용잡부 뛰거나 아님 뭐 월급쟁이 마트 직원 그런거라도해라어지간해서 사업하면 돈 까먹고 싹 다 망하는 세상임,0.0
이새끼한테 낚이지 마라 이교수를 이용해서 사회주의라고 이름만 바꾼 공산주의를 찬양하고 공산주의화하려는 반동분자다,0.0
씨밸년=틀딱용어ㅁㅈㅎ,0.0
지랄 자동으로 하지,0.0
닌 어딘데 중앙대무시하냐 확 쑤셔불랑게,0.0
시발 넌 4번죽어라 ,0.0
지가 ㅂㅅ인지,0.0
돈 많고 체력 되면 비번휴무휴가 겹쳐가지고 존나 여행 다니지 ㅋㅋㅋㅋ,0.0
남자가 미친 거 맞는데...이 파혼은 여자한테 축복인 거임. 짐승한테 과몰입하는 정신병자들은 걸러야 함.,0.0
는 개뿔이고 시발 그냥 누가 더 그럴싸한 거짓부렁 잘 푸는지 아무말 대잔치 경연대회였음..,0.0
아오 시발,0.0
이해가 안되는게 사회주의가 이론 상으로는 아름답다는 대가리 총 맞은 좌빨새끼들이 할 만한 병신 소리는 왜 자꾸 재생산되는거냐 그것도 우파축에 든다는 일베에서? 확실히 우파가 제대로 망하긴 했구나일한 사람 사유재산 뺏어서 모두와 공평하게 나눈다는 발상 자체가 실현에 실패할 수 밖에 없는 덜 떨어진 이론이고 설사 실현가능하다고 해도 가난하니 가진사람 사유재산권 침해한다는 것 자체가 윤리적으로 옳지 못한다는 것은 자각도 못하는 인간조무사들이 존나 많긴하나보구나당장 자기집 도둑질 당하면 방방 뛰며 악쓰고 울 것들이 자기보다 잘 사는 타인의 사유재산권 침해는 당당하게 외친다. 모럴 자체가 붕괴한 한국인이니 윤리적으로 옳지 못하다고 해도 감흥도 안되겠지 그치? 뭐 이번 통계보니 10명 중 4명은 세금 기여조차 못하는 인간조무사들이라는 것이 공식 증명 됐으니 당연한가 싶다. 현실에서 실패하고 이론도 병신같은게 사회주의다. 투표로 도적질을 정당화 할 수도 없고 이론이 아름다운게 아니라 멍청한 개소리라서 실패한거다.사회주의 이론상으론 아름답다는 개소리는 다른 덧글서도 아무도 안하길래 이것만 적고 이국종 교수의 행동이 사회주의라고 주장하는 멍청한 원글 주장은 다른 덧글서 이미 많이 말하고 굳이 반박할 가치도 못 느끼겠으니 여까지만 적는다.,0.0
솔직히 울나라에서했으면 개꼴렸을듯...,0.0
 평소에 애미나 아줌마들이 너한테 잘생겼다 하는거 진짠줄 아는데,0.0
ㄹㅇ 발끈해야되는건 진짜 용접명인들이나 잠수용접사 같은 귀한분들이지일당이나 받으면서 일하는 김씨새끼들이 왜 발끈하냐? ㅋㅋㅋ,0.0
빨갱아 반일에 대해서 어떻게 생각해?,0.0
방구냄새 맡고싶노,0.0
존나 오래전에 본거네 ㅋㅋ,0.0
이런 씨발련이.... ,0.0
 그러니 한국당 지지율이 시궁창이지ㅋ,0.0
산송장새끼 발꾼하는거보소 ㄷ,0.0
돈써가며 또 보빨짓하겠지ㅋㅋ 요새 그런년 많다 받을거받고 섹스나할라고 만남. 그돈 지딸한테나 쓰지 ㅉㅉ,0.0
인정할건인정해라 닥그네 쳐빨지말고 ,0.0
진짜 좆같은 년들만 골라놧네,0.0
정답 :  (빤스목사) 가 (헌금) 을,0.0
으휴 찌질한 새끼..뇌가 신선할때 일을하든 공부를 더 하든 뭐라도좀해라 일베와서 댓글로 저게 자랑이라고 저딴 뻘글 쓰면서 칭찬받을라카지말고,0.0
보험회사 하이애나 새끼들. 과실 어떻게든 잡으려고 하는게 느껴지네요.,0.0
시발 좃같다 ㅋㅋ,0.0
 더 뒤져야해 개새끼들 대가리 다 박살나라 ,0.0
찐따들이 일본가서 살고싶어하는거자나,0.0
어우씾소름,0.0
원숭이 사쿠라 핑크당의 자위대 간부!,0.0
쳐 자라,0.0
씨발 만베받은것중에차렷아재 아들하고 김대중하고 싸우는거파이날판타지게임을 이용하여 합성한거그거 부캐동원 7개 ㅇㅂ준거 생각나네,0.0
"여자살인범들은 거의 비슷한게 있는데 수면유도제 아니면 수면제 농약  청산가리등 독극물이 주로 사용된다는점, 우리나라 최초 사이코페스점수 만점을 기록을 기록한 엄인숙이라는 여자 사형수가 있는데 정말 잔인함, 우선 무척 미인었다고 하고 순진하게 생겼다고 함, 그걸 이용해 남자에게 접근 수면제를 먹이고 잠이들면 바늘로 눈을 찔러 장님을 만든다고 함, 그다음 일부러 자빠뜨려 뇌진탕을 만들고 식물인간 상태가 되면 뜨거운 기름을 얼굴에 부었다고 함, 그런식으로 상해보험이니 사망보험금이니 타먹으려고 자기 엄마까지 눈을 바늘로 찔러 장님을 만들고 보험금을 타먹은 희대의 싸이코페스년이었음",0.0
반박해주고 싶은데 0렙이라 분탕 가능성 높네 앤 한국당 의원 구성원 보고와라 ㅂㅅ아,0.0
ㅄ 누가 고백을 카톡으로 하냐,0.0
 보다 훨씬 나쁜새끼들인데 말이죠....,0.0
하나같이 다 개좆같이 생겼네 pc주의자들이 저런 짓거리 앞장섬,0.0
지능이 낮은게 아니고 빨간놈이라서 그런거지,0.0
근데  일은 존나게 할꺼다,0.0
"그냥 20대 허세 한1남충과 20대 한녀 피싸개들의 콜라보지 뭘 부모탓이야힙합 찐따음악이나 쳐듣고 람보르기니 마세라티 롤렉스 구찌 Flex 이지랄 하고 계집따먹는 자랑, SNS에는 페로몬향수 커플룩 개강코디 골목식당맛집 꼭가봐야할, 꼭해봐야할 이지랄로 남 보여주기 허세문화를 기업들이 나서서 바이럴마케팅 오지게 해대는데 행복할리가 있냐??저기 베트남 캄보디아 가서 낫띠따 응우옌 같은 외노자들 일하는거나 보면 월 20, 30따리인데 혼자서 200쳐벌면 오히려 돈남지벤츠못타서 모델여친못사귀어서 명품옷못입어서 존나 배알꼴려서 인생탓 부모탓 불평불만 존나하는데 너네 부모도 그냥 대가리에 섹스 하라고 조물주가 주입시켜놔서 섹스하고 좆물싼거뿐이다 너무 뭐라하지마라그리고 돈 많아도 갑자기 꼴리거나 몸이아프거나 우울해지거나 등등 결핍이 찾아온다. 얘네는 결핍을 해소하는게 쉬우니까 상대적으로 부러워보이는거지 결국 결핍은 근본적으로 누구나 예외없이 생긴다 인생은 그냥 결핍의 연속이고 그걸 해결해나가는 과정임배고프면 쳐먹고 똥마려우면 똥싸고 섹스하고 앓아눕고 슬퍼하고 그런 과정을 의미없이 반복하는거다인생에 대해 더 살아갈 가치가 있는지 판단해보고 선택 해봐라 ㅇㅇ 받아들일지 포기할지",0.0
개독교가 얼마나 사이비종교인지는일본을보면 알수 있음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ일본은 개독교가 없는 나라인데 지금까지 미국 다음으로 세계최고 경제대국임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.0
꺼져,0.0
근데 그 요구권이 법개정으로인해 경찰들이 맘먹고 뻗대면 안먹히는게 문제다.  완전  검찰과 경찰의 수직관계가  이번 검경수사권조정 통과로 인해서  패러다임이 바뀌어버림.  시발 검사들  윤석열 욕 엄청많이하겠는데?,0.0
너도 부들거리기만 하고 반박은 못하잖어? ㅋㅋ,0.0
넌 같은 지능의 사냥꾼 머리랑 회계사 머리가 같다고 보냐?,0.0
게이야  ㅅㅌㅊ들은 어떻게든 다시 재기하고 ,0.0
제대하면 더ㅈ될거임ㄷㄷ 아프리카티비 장악할거임,0.0
 우측은 더이상 가망없는 노답임.,0.0
얼마전에 일본가는데 옆에 전투기붙던대 ㄷㄷ 존나 신기했음 ,0.0
눈깔이 사신가;;,0.0
ㅋㅋㅋㅋ개지랄하고있네,0.0
"인정하기 싫지만 일본의 탄탄한 스포츠 라인업은 전부 애니메이션으로부터 나온다.일본 애니메이션이나 만화는 정말 장르가 무궁무진함.. 스포츠도 어찌 그리 만화로 박진감을 잘 표현하는지..어릴 때부터 만화로 접하는 스포츠나 각각의 장르에 동경을 품고 커서 그쪽으로 진로를 정하는 일본학생들이 존나 많음.그에반해 우리나라 봐바. 죄다 학원폭력물 아니면 판타지, 조폭물.. 씨발 그래서 급식새끼들은 양아치가 널렸음. 정신적으로도 존나 피폐하고",0.0
엽문시발 걍 짱깨 쿵푸권사 몆이긴거임,0.0
나는 글쓴게이 말도 맞다고 본다,0.0
지랄도 풍년이다,0.0
 전라도 홍어 씹새끼들이 쪽바리 경찰들과 결탁하여 3.1운동 방해하기 위해 만들었던 단체. ,0.0
헬반도에서는 착하게 살면 안 됨,0.0
"개소리 ㅁㅈㅎ~예전에 전두환 등등을 거치면서 좌파들이 권력층간의 이너서클, 낙하산 등등으로 공격해서권력을 점점 빼앗기니까 이런짓을 못하게 된거지.원래 이걸 안했던건 아님. 전두환 등등은 주변사람들에게 부를 안겨줬지. 근데 그 결과는? 보수의 심장이라던 대구에서도 전두환의 비리 처단하라 그랬음.",0.0
적어도 민주당 좌파뽑는애들은 잘못된신념이라도 본인신념이라도 있지 자한당지지새끼들은 이노옴 박통이 지옥에서우신다 이지랄중 박정희 전두환 독재자 씹새끼들 외치먄서 자한당지지중 뇌가빈건 우파라는새끼들 아닐까 ㅋㅋ,0.0
팔은 안으로 굽는다구 같은빨갱이새끼니까 편드는거 븅신아,0.0
@노가다쟁이 />,0.0
스타킹 발냄새 노무 좋다,0.0
개인의 선택을 너무 뭐라하지말자. 나도 한 때 강사하고 싶었음. 고교 수학은 너무 재밌고 풀이법이 여러 가지인데 대학 수학은 엄밀히 라는 시바것 때문에 잼도 없는데 풀이법 찾으면 공부를 할 수가 없으니.. 애들 가르치고 싶더라 ㅋㅋ 노원에서 강사도 했었는데 학력 속인 놈들 조터는 거 꿀잼ㅋㅋ,0.0
와 존나 개꿀팁이네..그렇게 하다가 그냥 재결합 안할수도 있는거고 재산은 다 나한테 있고 개씹끌띠,0.0
광주에서 일베하다 걸리면 이렇게 되지 않냐? 헛소리 ㄴㄴ,0.0
요즘 나비탕 잘 안팔리노 각자 개성에 맞게 키우면 되지 뭘그리 홍보질인데 무슨 아이돌빠순년인줄 알았네 ㅋㅋㅋㅋㅋㅋㅋㅋ,0.0
스듀 이지영 뺏기고 초상집일건데 ㅋㅋㅋ,0.0
좆같이생긴새끼가 화나서 이지랄하면 현실에서 진짜존나처맞지ㅋㅋ,0.0
발기부전어떻게고치냐,0.0
삼성이 그럼 전라도 사람 존나 뽑은거네? ㅋㅋㅋㅋㅋㅋ말이 되는 개소리를 좀 해라 ㅉ,0.0
지잡년이 무슨 씨발ㅋㅋ,0.0
아 ㅋㅋㅋㅋ 저 매매혼 사생아 튀기새끼? ㅋㅋㅋ 블라했음 계속 따라다니길래 ㅋㅋㅋ,0.0
다벗고 자지 발딱 세우고 서로 쳐 만져 주는 드레스코드인지 나발인지가 개좆같다고 이 씹게이 허벌 똥꼬충 새꺄 ㅗㅗ,0.0
"동탄에 전라도 사람 ㅈㄴ많음민주당 화성시장이 화성 서부에서 밀리는데동부, 특히  동탄에서 몰표 받아서 당선됨",0.0
지랄이 풍년났노? ㅋㅋ ㅁㅈㅎ나 쳐머거,0.0
정자 제공자가 누군데? 그리고 46세에 임신 출산이 가능하냐;; ㄷㄷ/ 근데 46세에도 비쥬얼이 저정도면 나라도 데리고 살수 있을듯;,0.0
역겨운 홍어애미뒤진 찌릉내 ㅆ바꺼,0.0
인증은 니애미보지에다 쑤셔박고옴?서강대에서 존홉 ㅋ 밑바닥새낀 뭐가달라도다르다,0.0
노예들 다 뒤져서 국가생산성에 차질생길까 줬나게 살리는거 ,0.0
야 너네 저 위에 여기자 경기방송 지금 어떻게 된줄 아냐? 방송국 재허가 겨우 받고 예산 삭감 한걸로 기사나온다.  씨발 빨갱이 문재앙 북한이다,0.0
ㄹㅇ 서점에 혐한코너 있는 나라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 생각해보면 존나 미친놈들이네 ㅋㅋㅋㅋㅋㅋ,0.0
그렇노. 나도 위장 발기 해야겠다..,0.0
씨발 ;,0.0
이새낀도대체어떻게대통령자리에오른거지,0.0
무슨경력이노게이야?,0.0
그 무슨 바람에서 제사지낸다고 템깔아뒀는데 초보자새끼가오더니 그거 다줏어먹는짤 있는놈있냐 개웃기던데 ㅋㅋ,0.0
잡대새끼 부캐 어서오고,0.0
베충이 시무룩 ㅋㅋㅋㅋ,0.0
애미 씨발 그럼 무한도전은 10수 이상 한 애들이 해야하고정글의 법칙은 정글살다 온 애들이 해야하냐 ㅋㅋㅋㅋ아가리 잘털고 시청자 공감 이끌만한 이야기 잘하는 애들이 하면대지 ㅋㅋㅋ,0.0
죽어 죽어,0.0
이게정확한진단이지 하이튼 손뽕들보면 대깨문생각남ㅋㅋ 패죽이고싶음 주제좀알지,0.0
ㅋㅋ 고백이따구로 하면 망함 ㅋㅋ 찐따새끼들아 고백은 그냥 확인이야 ,0.0
당연하지 지능수준있으면 애국심이생기겠냐 나같아도 탈조센함 일뽕이될수밖에없음,0.0
따뜻한거지 편하기는병신아,0.0
대가리 텅빈 년들..,0.0
ㅋㅋ 얘 귀엽다 개따먹고싶네,0.0
디스크가 버텨줄때 오지게 벌어먹고 나와야함,0.0
"요즘에는 대행업체에서 소방점검을 많이 하기 때문에 저런 일은 많이 줄었지만 그래도 장사 좀 해보려고 건물에 들어가서 시설, 설비 갖추고나면 꼭 점검 한답시고 들이닥치는 소방관 새끼들이 있다두명도 아닌 꼭 한 명이 와가지고 존나 말도 안 되는 걸로 트집을 쳐 잡는다돈 달라는 소리지 씨발 새끼들근데 좆같은건 그렇게 한 명이 왔다간건 정식 점검이 아니라서 이후에 소방점검이 또 와존나 씨발 한국은 장사 한 번 해먹기도 좆같은 나라다",0.0
야 1만도 존나많은건데 숫자가중요한게아니라 처벌이나 빡세게 해라 일반야동도 아니고 실제영상을 텔레그램으로 찾아가서 봐놓곤 몰랐어요로 넘어가게하지말고,0.0
 그냥 뒤져 빙신아,0.0
ㅅㅂ유투버새기들 꼴보기싫다유투브 언제망하냐,0.0
아 존나 웃기라..,0.0
가세연에서 퍼온거 보솤ㅋㅋㅋㅋㅋ가세연 똥은 알지??가세연도 아줌마 부대가 점령 했더라김세의가 주예지 팬이라니까 아줌마들 부들부들,0.0
병시나 워크넷은 실업급여받으려고  구라 지원도 많다 구지 통계자료 가져오려면 사람인꺼 쓰면됨 근데 내가 조사해보니 꿀알바는 증발한건 맞음 ,0.0
저거 백퍼 늙어처먹은 좌파틀딱새끼가 승인하거임.밑에 일러스터 젊은새끼는 장난삼아 나라를 사랑하는 애국에서 애자에 아이디어 얻어애몽? ㅇㅈㄹ하는게 아니고 걍 밥먹고 편의점에서 초코에몽 사처먹다가시발 이딴 우유에도 도라에몽있는데... 저작권 쯤이야하고 만들었는거임.위대가리 새끼들은 애몽에 애자가 애국이랑 비슷하니밀어붙여하고 생각없이 사인한것임.이거아니면 문재인이 개새끼,0.0
먹버전용인듯 이혼남도 한번냠냠 전현무도 어린년만나기전에 한번냠냠 쟤는 저래놓고 똥차보내고 벤츠온다고 믿고있겠지,0.0
미친색기 현대빨고 자빠졋노?,0.0
한심한 놈들 @@,0.0
저새끼 다리 존나 짧네,0.0
쪽바리 만화 보러 가느라 애썼~나베,0.0
모하비가 훨씬 튼튼함  펠리는 걸레임,0.0
애미고양이 반병신 만들어 놓을테니,0.0
우리나라 저능아들은 주적이 미국이라든데 ㅋㅋㅋㅋㅋㅋ,0.0
안그래도 요즘 숙박업도 울상일텐데......33오오 모이지말고. 시키들아.,0.0
나중에 바뀔 것을 생각하고 공동명의 주장하는거라고 게이야페미들이 더 나갈 것을 계산하고 있는거야요즘이 아니라 미래를 보고 움직이는거라고그리고 대한민국 하는 꼬라지로 보아 실제로 그렇게 될 가능성도 높음,0.0
